1 - State Code,1 - State Name,8 - Structure Number,22 - Owner Agency,3 - County Code,3 - County Name,4 - Place Code,City - InfoBridge Place Code,City - InfoBridge Place Name,27 - Year Built,29 - Average Daily Traffic,43A - Main Span Material,43B - Main Span Design,45 - Number of Spans in Main Unit,49 - Structure Length (ft.),6A - Features Intersected,7 - Facility Carried By Structure,CAT10 - Bridge Condition,Bridge Age (yr),CAT29 - Deck Area (sq. ft.)
27,'Minnesota',090907000001017,'U.S. Forest Service','075','Lake County','0','0','No Place Code',1998,5,'Steel','Culvert',3,24.9,'LITTLE ISABELLA RIVER   ','ARROWHEAD CR. RD  ','Good',27,449.9
27,'Minnesota',090902000001025,'U.S. Forest Service','031','Cook County','0','','',2001,3,'Steel','Culvert',3,45.9,'BRULE RIVER             ','LIMA MTN. ROAD    ','Good',17,648
27,'Minnesota',5706           ,'State Highway Agency','055','Houston County','31814','0','No Place Code',1937,1447,'Steel','Stringer/Multi-beam or Girder',3,154.9,'WINNEBAGO CREEK         ','MN 26             ','Fair',88,5182.2
27,'Minnesota',91656          ,'State Highway Agency','055','Houston County','31814','0','No Place Code',1979,1447,'Concrete','Culvert',3,42.7,'STREAM                  ','MN 26             ','Good',46,1371.3
27,'Minnesota',5873           ,'State Highway Agency','055','Houston County','31814','0','No Place Code',1947,1447,'Concrete','Culvert',2,31.2,'STREAM                  ','MN 26             ','Fair',78,1002.1
27,'Minnesota',28524          ,'County Highway Agency','055','Houston County','31814','0','No Place Code',2003,66,'Concrete Continuous','Slab',3,114.5,'WINNEBAGO CREEK         ','CSAH 5            ','Good',22,4432.8
27,'Minnesota',5807           ,'State Highway Agency','055','Houston County','13816','0','No Place Code',1939,1567,'Steel','Stringer/Multi-beam or Girder',3,170.3,'CROOKED CREEK           ','MN 26             ','Fair',86,6033.4
27,'Minnesota',28J11          ,'County Highway Agency','055','Houston County','31814','0','No Place Code',2004,66,'Concrete','Culvert',2,30.8,'WINNEBEGO CRK TRIB      ','CSAH 5            ','Good',21,991.6
27,'Minnesota',28J30          ,'County Highway Agency','055','Houston County','31814','0','No Place Code',2010,66,'Concrete','Culvert',2,35.8,'STREAM                  ','CSAH 5            ','Good',15,1149.8
27,'Minnesota',96085          ,'State Highway Agency','055','Houston County','8236','0','No Place Code',1986,1567,'Concrete','Culvert',2,26.6,'STREAM                  ','MN 26             ','Fair',39,959.1
27,'Minnesota',28532          ,'Town or Township Highway Agency','055','Houston County','13816','0','No Place Code',2003,20,'Concrete Continuous','Slab',3,73.5,'CROOKED CREEK           ','T 108             ','Good',22,2290.6
27,'Minnesota',28J49          ,'County Highway Agency','055','Houston County','13816','0','No Place Code',2015,182,'Concrete','Culvert',2,28.5,'STREAM                  ','CR 249            ','Good',10,917.7
27,'Minnesota',28007          ,'State Highway Agency','055','Houston County','8218','0','No Place Code',2015,1567,'Prestressed Concrete','Stringer/Multi-beam or Girder',3,124,'WILDCAT CREEK           ','MN 26             ','Good',10,5370.8
27,'Minnesota',91590          ,'County Highway Agency','055','Houston County','8218','0','No Place Code',1979,347,'Concrete','Culvert',2,29.5,'SPRING BROOK            ','CSAH 18           ','Fair',46,823.4
27,'Minnesota',8842           ,'State Highway Agency','055','Houston County','8236','0','No Place Code',1956,2636,'Concrete','Culvert',2,26.6,'STREAM                  ','MN 26             ','Poor',69,1116
27,'Minnesota',28J09          ,'Town or Township Highway Agency','055','Houston County','8236','0','No Place Code',2001,48,'Concrete','Culvert',3,36.7,'STREAM                  ','T 105             ','Good',24,952.4
27,'Minnesota',28555          ,'County Highway Agency','055','Houston County','8218','0','No Place Code',2014,830,'Prestressed Concrete','Stringer/Multi-beam or Girder',3,136.2,'WILDCAT CREEK           ','CSAH 3            ','Good',11,4824.4
27,'Minnesota',91489          ,'Town or Township Highway Agency','055','Houston County','13816','0','No Place Code',1977,12,'Concrete','Culvert',3,39.4,'CROOKED CREEK           ','T 138             ','Fair',48,632.9
27,'Minnesota',28J18          ,'County Highway Agency','055','Houston County','70960','0','No Place Code',2008,13,'Concrete','Culvert',2,30.2,'DRY RUN                 ','CSAH 31           ','Good',17,722.9
27,'Minnesota',28540          ,'County Highway Agency','055','Houston County','70960','0','No Place Code',2008,13,'Concrete Continuous','Slab',3,65,'NEW YORK HOLLOW CREEK   ','CSAH 31           ','Good',17,1896.8
27,'Minnesota',28516          ,'County Highway Agency','055','Houston County','70960','0','No Place Code',1996,66,'Prestressed Concrete','Stringer/Multi-beam or Girder',1,110.6,'WINNEBAGO CREEK         ','CSAH 5            ','Good',29,4352.9
27,'Minnesota',28535          ,'County Highway Agency','055','Houston County','13816','0','No Place Code',2005,155,'Concrete Continuous','Slab',3,119.8,'BENSON CREEK            ','CSAH 24           ','Good',20,4714.6
27,'Minnesota',28531          ,'County Highway Agency','055','Houston County','13816','0','No Place Code',2005,182,'Prestressed Concrete','Stringer/Multi-beam or Girder',1,81.7,'CROOKED CREEK           ','CR 249            ','Good',20,2894.6
27,'Minnesota',28J17          ,'Town or Township Highway Agency','055','Houston County','70960','0','No Place Code',2007,4,'Concrete','Culvert',1,21.7,'DRY RUN                 ','T 38              ','Good',18,518.6
27,'Minnesota',91490          ,'Town or Township Highway Agency','055','Houston County','70960','0','No Place Code',1977,4,'Concrete','Culvert',2,20.7,'STREAM                  ','T 38              ','Good',48,413.7
27,'Minnesota',28545          ,'Town or Township Highway Agency','055','Houston County','8236','0','No Place Code',2010,50,'Concrete Continuous','Slab',1,48.6,'WILDCAT CREEK           ','T 193             ','Good',15,1561.2
27,'Minnesota',28518          ,'Town or Township Highway Agency','055','Houston County','70960','0','No Place Code',1981,8,'Prestressed Concrete','Tee Beam',3,108.9,'WINNEBAGO CREEK         ','T 38              ','Fair',44,3502.1
27,'Minnesota',91564          ,'Town or Township Highway Agency','055','Houston County','8236','0','No Place Code',1978,42,'Concrete','Culvert',2,21,'STREAM                  ','T 195             ','Good',46,461.6
27,'Minnesota',28J41          ,'County Highway Agency','055','Houston County','13816','0','No Place Code',2012,239,'Concrete','Culvert',3,34.8,'TRIB TO CROOKED CREEK   ','CR 249            ','Good',13,1118.2
27,'Minnesota',L3997          ,'Town or Township Highway Agency','055','Houston County','13816','','',1928,27,'Concrete','Culvert',4,28.9,'CROOKED CREEK           ','TWNS 99           ','Fair',93,577.8
27,'Minnesota',28J02          ,'Town or Township Highway Agency','055','Houston County','8236','0','No Place Code',1996,24,'Concrete','Culvert',2,40,'STREAM                  ','T 193             ','Good',29,801
27,'Minnesota',28018          ,'State Highway Agency','055','Houston County','33884','0','No Place Code',1993,9000,'Prestressed Concrete','Stringer/Multi-beam or Girder',7,761.2,'MISSISSIPPI RIVER       ','US 61             ','Good',32,37208.6
27,'Minnesota',28017          ,'State Highway Agency','055','Houston County','33884','0','No Place Code',1992,7600,'Prestressed Concrete','Stringer/Multi-beam or Girder',7,761.2,'MISSISSIPPI RIVER       ','US 61             ','Fair',33,37208.6
27,'Minnesota',28021          ,'State Highway Agency','055','Houston County','29528','0','No Place Code',1997,2636,'Prestressed Concrete','Stringer/Multi-beam or Girder',5,249.3,'OVERFLOW FROM ROOT RIVER','MN 26             ','Good',28,15297.7
27,'Minnesota',28J16          ,'Town or Township Highway Agency','055','Houston County','13816','0','No Place Code',2007,35,'Concrete','Culvert',2,33.5,'STREAM                  ','T 99              ','Good',18,801.5
27,'Minnesota',91655          ,'County Highway Agency','055','Houston County','70960','0','No Place Code',1978,66,'Concrete','Culvert',2,20.7,'STREAM                  ','CSAH 5            ','Fair',47,495
27,'Minnesota',28004          ,'State Highway Agency','055','Houston County','29528','0','No Place Code',1997,2636,'Steel Continuous','Stringer/Multi-beam or Girder',2,308.1,'ROOT RIVER              ','MN 26             ','Fair',28,15767.4
27,'Minnesota',28514          ,'County Highway Agency','055','Houston County','70960','0','No Place Code',1983,45,'Prestressed Concrete','Tee Beam',3,107.3,'WINNEBAGO CREEK         ','CSAH 5            ','Fair',42,3766.2
27,'Minnesota',91840          ,'County Highway Agency','055','Houston County','70960','0','No Place Code',1979,41,'Concrete','Culvert',2,33.1,'STREAM                  ','CSAH 23           ','Fair',46,761
27,'Minnesota',28019          ,'State Highway Agency','055','Houston County','29528','0','No Place Code',1997,2636,'Prestressed Concrete','Stringer/Multi-beam or Girder',5,452.4,'OVERFLOW FROM ROOT RIVER','MN 26             ','Good',28,23155.7
27,'Minnesota',28J01          ,'County Highway Agency','055','Houston County','29528','0','No Place Code',1995,344,'Concrete','Culvert',2,25.3,'STREAM                  ','CSAH 7            ','Good',30,961.4
27,'Minnesota',28002          ,'State Highway Agency','055','Houston County','33884','0','No Place Code',1990,10031,'Concrete Continuous','Slab',6,194.2,'PINE CREEK              ','MN 16             ','Fair',35,12871.9
27,'Minnesota',689            ,'State Highway Agency','055','Houston County','33884','0','No Place Code',1931,10031,'Concrete','Culvert',2,27.9,'PINE CREEK              ','MN 16             ','Fair',94,1116.2
27,'Minnesota',28022          ,'State Highway Agency','055','Houston County','33866','33866','La Crescent city',2007,15200,'Prestressed Concrete','Stringer/Multi-beam or Girder',2,196.9,'IM RAIL AND STREET      ','US 61             ','Good',18,23895.9
27,'Minnesota',28J28          ,'County Highway Agency','055','Houston County','70960','0','No Place Code',2010,45,'Concrete','Culvert',2,33.5,'DRY RUN                 ','CSAH 5            ','Good',15,1076
27,'Minnesota',91574          ,'Town or Township Highway Agency','055','Houston County','29528','0','No Place Code',1978,12,'Concrete','Culvert',2,20.7,'BUTTERFIELD CREEK       ','T 220             ','Fair',47,413.7
27,'Minnesota',8263           ,'State Highway Agency','055','Houston County','33866','33866','La Crescent city',1926,16334,'Concrete','Culvert',2,20.7,'DITCH                   ','US 61             ','Fair',99,1573.3
27,'Minnesota',91573          ,'Town or Township Highway Agency','055','Houston County','29528','0','No Place Code',1978,36,'Concrete','Culvert',2,24.9,'BUTTERFIELD CREEK       ','T 266             ','Fair',47,499
27,'Minnesota',28527          ,'Town or Township Highway Agency','055','Houston County','33884','0','No Place Code',2000,50,'Concrete Continuous','Slab',3,139.4,'PINE CREEK              ','T 306             ','Good',25,4300.2
27,'Minnesota',28506          ,'County Highway Agency','055','Houston County','29528','0','No Place Code',1976,616,'Steel Continuous','Stringer/Multi-beam or Girder',3,132.5,'THOMPSON CREEK          ','CSAH 18           ','Fair',49,6349
27,'Minnesota',28X04          ,'State Highway Agency','055','Houston County','29528','0','No Place Code',2002,7319,'Concrete','Culvert',2,31.5,'STREAM                  ','MN 16             ','Fair',23,1260.7
27,'Minnesota',85801          ,'State Highway Agency','169','Winona County','16408','0','No Place Code',2016,13950,'Prestressed Concrete','Segmental Box Girder',4,2592.5,'AOI; MISSISSIPPI RIVER  ','I 90              ','Fair',9,117377.7
27,'Minnesota',28520          ,'County Highway Agency','055','Houston County','29510','29510','Hokah city',1995,344,'Prestressed Concrete','Stringer/Multi-beam or Girder',3,156.2,'THOMPSON CREEK          ','CSAH 7            ','Good',30,6763.2
27,'Minnesota',28016          ,'State Highway Agency','055','Houston County','29528','0','No Place Code',2002,7319,'Concrete Continuous','Slab',10,426.8,'Root River Overflow     ','MN 16             ','Good',23,21846
27,'Minnesota',28X03          ,'State Highway Agency','055','Houston County','29528','0','No Place Code',2002,7319,'Concrete','Culvert',2,28.5,'Stream                  ','MN 16             ','Good',23,1142.5
27,'Minnesota',85802          ,'State Highway Agency','169','Winona County','16408','0','No Place Code',2015,13950,'Prestressed Concrete','Segmental Box Girder',4,2592.5,'AOI; MISSISSIPPI RIVER  ','I 90              ','Good',10,117377.7
27,'Minnesota',28015          ,'State Highway Agency','055','Houston County','29528','0','No Place Code',2002,7319,'Prestressed Concrete','Stringer/Multi-beam or Girder',9,399,'Root River              ','MN 16             ','Good',23,20418.7
27,'Minnesota',91572          ,'Town or Township Highway Agency','055','Houston County','29528','0','No Place Code',1978,36,'Concrete','Culvert',3,31.5,'BUTTERFIELD CREEK       ','T 266             ','Good',47,692.3
27,'Minnesota',28012          ,'State Highway Agency','055','Houston County','29510','29510','Hokah city',2002,7319,'Steel Continuous','Stringer/Multi-beam or Girder',3,320.9,'Root River              ','MN 16             ','Fair',23,29265.3
27,'Minnesota',28014          ,'State Highway Agency','055','Houston County','29528','0','No Place Code',2002,7319,'Concrete Continuous','Slab',5,205.1,'Root River Overflow     ','MN 16             ','Good',23,10494.8
27,'Minnesota',28X01          ,'State Highway Agency','055','Houston County','29528','0','No Place Code',2002,7319,'Concrete','Culvert',2,40.4,'Stream                  ','MN 16             ','Fair',23,1615.2
27,'Minnesota',85014          ,'State Highway Agency','169','Winona County','16408','0','No Place Code',2016,4581,'Steel Continuous','Stringer/Multi-beam or Girder',3,525.3,'RR; BIKE PATH           ','CON 2813          ','Good',9,17577.7
27,'Minnesota',L4560          ,'Town or Township Highway Agency','055','Houston County','29528','','',1911,10,'Steel','Truss - Thru',1,46.6,'STREAM                  ','LORENZ RD (TWP257)','Poor',109,749
27,'Minnesota',85850          ,'State Highway Agency','169','Winona County','16408','0','No Place Code',2016,13950,'Steel Continuous','Stringer/Multi-beam or Girder',6,1272,'TH 61; RAMPS; CP RR     ','I 90              ','Fair',9,62597.5
27,'Minnesota',85849          ,'State Highway Agency','169','Winona County','16408','0','No Place Code',2015,13950,'Steel Continuous','Stringer/Multi-beam or Girder',5,1166.3,'RAMPS; AOI ACCESS; CP RR','I 90              ','Fair',10,52806.6
27,'Minnesota',91600          ,'Town or Township Highway Agency','055','Houston County','70960','0','No Place Code',1978,12,'Concrete','Culvert',4,50.5,'WINNEBAGO CREEK         ','T 40              ','Fair',47,1110.6
27,'Minnesota',85805          ,'State Highway Agency','169','Winona County','16408','0','No Place Code',2016,4693,'Steel Continuous','Stringer/Multi-beam or Girder',4,639.4,'I 90; TH 61; RR         ','CON 5609          ','Good',9,23915.9
27,'Minnesota',28522          ,'County Highway Agency','055','Houston County','33884','0','No Place Code',2000,522,'Concrete Continuous','Slab',3,116.5,'PINE CREEK              ','CSAH 25           ','Good',25,5502.5
27,'Minnesota',85027          ,'State Highway Agency','169','Winona County','70690','0','No Place Code',2013,1,'Prestressed Concrete','Stringer/Multi-beam or Girder',1,115.8,'CP RR                   ','T 804             ','Good',12,7523.3
27,'Minnesota',85013          ,'State Highway Agency','169','Winona County','16408','0','No Place Code',2015,300,'Prestressed Concrete','Stringer/Multi-beam or Girder',1,94.5,'TH61 NB TH90 WB         ','T 804             ','Good',10,5735
27,'Minnesota',28529          ,'Town or Township Highway Agency','055','Houston County','29528','0','No Place Code',2002,62,'Prestressed Concrete','Stringer/Multi-beam or Girder',1,97.1,'THOMPSON CREEK          ','T 265             ','Good',23,3409.1
27,'Minnesota',28J26          ,'County Highway Agency','055','Houston County','70960','0','No Place Code',2010,45,'Concrete','Culvert',2,29.9,'DRY RUN                 ','CSAH 5            ','Good',15,1038.3
27,'Minnesota',28525          ,'County Highway Agency','055','Houston County','66208','0','No Place Code',2001,162,'Prestressed Concrete','Stringer/Multi-beam or Girder',1,107,'SULLIVAN CREEK          ','CSAH 20           ','Good',24,4140.7
27,'Minnesota',91485          ,'Town or Township Highway Agency','055','Houston County','66208','0','No Place Code',1977,62,'Concrete','Culvert',2,20.7,'SULLIVAN CREEK          ','T 158             ','Good',48,373
27,'Minnesota',28556          ,'County Highway Agency','055','Houston County','41228','0','No Place Code',2015,214,'Concrete','Stringer/Multi-beam or Girder',1,103.3,'CROOKED CREEK           ','CR 249            ','Good',10,3661.9
27,'Minnesota',28539          ,'County Highway Agency','055','Houston County','66208','0','No Place Code',2007,162,'Prestressed Concrete','Stringer/Multi-beam or Girder',1,76.8,'SULLIIVAN CREEK         ','CSAH 20           ','Good',18,2720.3
27,'Minnesota',28J20          ,'County Highway Agency','055','Houston County','41228','0','No Place Code',2008,205,'Concrete','Culvert',2,36.4,'CROOKED CREEK           ','CSAH 32           ','Good',17,1170.9
27,'Minnesota',28513          ,'County Highway Agency','055','Houston County','66208','0','No Place Code',1981,162,'Steel Continuous','Stringer/Multi-beam or Girder',3,118.4,'THOMPSON CREEK          ','CSAH 20           ','Good',44,4196.6
27,'Minnesota',28512          ,'County Highway Agency','055','Houston County','33884','0','No Place Code',1980,797,'Steel Continuous','Stringer/Multi-beam or Girder',3,170.3,'PINE CREEK              ','CSAH 6            ','Fair',45,6703.8
27,'Minnesota',6108           ,'State Highway Agency','055','Houston County','66208','0','No Place Code',1937,4137,'Steel','Culvert',2,27.9,'STREAM                  ','MN 44             ','Fair',88,1116.2
27,'Minnesota',91483          ,'Town or Township Highway Agency','055','Houston County','70960','0','No Place Code',1977,12,'Concrete','Culvert',3,53.8,'WINNEBAGO CREEK         ','T 69              ','Fair',48,1394.6
27,'Minnesota',28J12          ,'Town or Township Highway Agency','055','Houston County','70564','0','No Place Code',2004,25,'Concrete','Culvert',2,42.3,'STREAM                  ','T 11              ','Good',21,930.3
27,'Minnesota',85837          ,'State Highway Agency','169','Winona County','16408','16390','Dresbach CDP',2009,21200,'Prestressed Concrete','Slab',1,54.8,'3 ST S                  ','I 90              ','Good',16,2480.6
27,'Minnesota',85838          ,'State Highway Agency','169','Winona County','16408','16390','Dresbach CDP',2010,21406,'Prestressed Concrete','Slab',1,54.8,'3 ST S                  ','I 90              ','Good',15,2480.6
27,'Minnesota',91653          ,'Town or Township Highway Agency','055','Houston County','66208','0','No Place Code',1978,4,'Concrete','Culvert',2,24.6,'STREAM                  ','T 221             ','Good',47,444
27,'Minnesota',91652          ,'Town or Township Highway Agency','055','Houston County','66208','0','No Place Code',1978,4,'Concrete','Culvert',2,20.7,'THOMPSON CREEK          ','T 221             ','Good',47,373
27,'Minnesota',85835          ,'State Highway Agency','169','Winona County','16408','16390','Dresbach CDP',2009,10600,'Prestressed Concrete','Slab',1,63.3,'3 ST N                  ','I 90              ','Good',16,2887.6
27,'Minnesota',28J35          ,'County Highway Agency','055','Houston County','33884','0','No Place Code',2011,797,'Concrete','Culvert',2,25.3,'STREAM                  ','CSAH 6            ','Good',14,1011.2
27,'Minnesota',28J50          ,'Town or Township Highway Agency','055','Houston County','33884','0','No Place Code',2017,64,'Concrete','Culvert',2,29.9,'STREAM                  ','T 281             ','Good',8,685.7
27,'Minnesota',85836          ,'State Highway Agency','169','Winona County','16408','16390','Dresbach CDP',2010,10703,'Prestressed Concrete','Slab',1,63,'3 ST N                  ','I 90              ','Good',15,3120.7
27,'Minnesota',28542          ,'Town or Township Highway Agency','055','Houston County','44512','0','No Place Code',2010,65,'Prestressed Concrete','Stringer/Multi-beam or Girder',1,73.2,'BRUSH VALLEY CREEK TRIB ','T 281             ','Good',15,2424.4
27,'Minnesota',28020          ,'State Highway Agency','055','Houston County','66208','0','No Place Code',1993,4137,'Prestressed Concrete','Stringer/Multi-beam or Girder',1,91.5,'THOMPSON CREEK TRIB     ','MN 44             ','Good',32,4234.4
27,'Minnesota',28J47          ,'Town or Township Highway Agency','055','Houston County','44512','0','No Place Code',2016,62,'Concrete','Culvert',2,34.4,'BUSH VALLEY CREEK       ','T 281             ','Good',9,757.2
27,'Minnesota',6109           ,'State Highway Agency','055','Houston County','66208','0','No Place Code',1937,4137,'Concrete','Culvert',2,32.5,'THOMPSON CREEK          ','MN 44             ','Fair',88,1300.1
27,'Minnesota',6728           ,'State Highway Agency','055','Houston County','70564','0','No Place Code',1954,1478,'Concrete','Culvert',1,26.9,'STREAM                  ','MN 76             ','Fair',71,970.9
27,'Minnesota',85J42          ,'Town or Township Highway Agency','169','Winona County','45592','0','No Place Code',2015,64,'Concrete','Culvert',2,26.2,'STREAM                  ','T 264             ','Good',10,731.9
27,'Minnesota',85J30          ,'Town or Township Highway Agency','169','Winona County','45592','0','No Place Code',2013,50,'Concrete','Culvert',3,39.7,'STREAM                  ','T 311             ','Good',12,1107.1
27,'Minnesota',28J25          ,'County Highway Agency','055','Houston County','41228','0','No Place Code',2010,652,'Concrete','Culvert',2,21.7,'S FK CROOKED CREEK      ','CSAH 5            ','Good',15,781.5
27,'Minnesota',28J03          ,'Town or Township Highway Agency','055','Houston County','70564','0','No Place Code',1996,33,'Concrete','Culvert',2,34.8,'WINNEBAGO CREEK         ','T 45              ','Good',29,696
27,'Minnesota',28X02          ,'State Highway Agency','055','Houston County','70564','0','No Place Code',1999,1478,'Concrete','Culvert',3,24,'WINNEBAGO CREEK         ','MN 76             ','Fair',26,864.3
27,'Minnesota',85806          ,'State Highway Agency','169','Winona County','14518','14518','Dakota city',1963,390,'Steel Continuous','Stringer/Multi-beam or Girder',4,234.9,'I 90 AND US 61          ','CSAH 12           ','Fair',62,9094.2
27,'Minnesota',85562          ,'County Highway Agency','169','Winona County','14518','14518','Dakota city',2011,620,'Concrete Continuous','Slab',3,74.5,'DAKOTA CREEK            ','CSAH 12           ','Good',14,2638.9
27,'Minnesota',91480          ,'County Highway Agency','055','Houston County','70564','0','No Place Code',1978,303,'Concrete','Culvert',2,20.7,'DRY RUN                 ','CSAH 27           ','Fair',47,745.9
27,'Minnesota',85803          ,'State Highway Agency','169','Winona County','14518','14518','Dakota city',1966,6150,'Steel Continuous','Stringer/Multi-beam or Girder',3,236.5,'US 61 SB                ','I 90              ','Fair',59,9778.6
27,'Minnesota',91028          ,'State Highway Agency','169','Winona County','14518','14518','Dakota city',1962,3926,'Steel','Culvert',2,23,'DAKOTA CREEK            ','US 61             ','Fair',63,851.4
27,'Minnesota',R0625          ,'Town or Township Highway Agency','055','Houston County','9244','0','No Place Code',2004,1,'Concrete','Culvert',2,28.5,'DRY RUN                 ','T 744             ','Good',21,739.8
27,'Minnesota',91027          ,'State Highway Agency','169','Winona County','14518','14518','Dakota city',1962,4400,'Steel','Culvert',2,23,'DAKOTA CREEK            ','US 61             ','Fair',63,851.4
27,'Minnesota',85004          ,'State Highway Agency','169','Winona County','14518','0','No Place Code',1962,410,'Prestressed Concrete','Stringer/Multi-beam or Girder',4,195.2,'US 61                   ','CR 101            ','Fair',63,6916.9
27,'Minnesota',96007          ,'Town or Township Highway Agency','169','Winona County','45592','0','No Place Code',1992,40,'Concrete','Culvert',3,50.9,'ROSE VALLEY CREEK       ','T 302             ','Good',33,1217.9
27,'Minnesota',28515          ,'County Highway Agency','055','Houston County','33884','0','No Place Code',1991,192,'Prestressed Concrete','Tee Beam',3,106,'PINE CREEK              ','CSAH 30           ','Fair',34,3720.1
27,'Minnesota',93228          ,'County Highway Agency','055','Houston County','44512','0','No Place Code',1976,382,'Concrete','Culvert',2,20.7,'DAY CREEK               ','CSAH 21           ','Good',49,745.9
27,'Minnesota',28J32          ,'Town or Township Highway Agency','055','Houston County','9244','0','No Place Code',2013,65,'Concrete','Culvert',2,29.9,'DRY RUN                 ','T 95              ','Good',12,832.6
27,'Minnesota',L4543          ,'Town or Township Highway Agency','055','Houston County','70564','0','No Place Code',1974,55,'Steel','Stringer/Multi-beam or Girder',1,37.7,'WATERLOO CREEK          ','T 7               ','Poor',51,680.8
27,'Minnesota',91379          ,'County Highway Agency','169','Winona County','45592','0','No Place Code',1976,155,'Concrete','Culvert',3,42,'ROSE VALLEY CREEK       ','CSAH 16           ','Fair',49,1350.2
27,'Minnesota',28J37          ,'Town or Township Highway Agency','055','Houston County','44512','0','No Place Code',2013,49,'Concrete','Culvert',2,30.8,'DAY CREEK               ','T 286             ','Good',12,769
27,'Minnesota',28J36          ,'Town or Township Highway Agency','055','Houston County','44512','0','No Place Code',2013,49,'Concrete','Culvert',2,25.9,'STREAM                  ','T 286             ','Good',12,646.3
27,'Minnesota',28523          ,'County Highway Agency','055','Houston County','44512','0','No Place Code',1998,286,'Concrete Continuous','Slab',3,149.6,'MOUND PRAIRIE CRK       ','CSAH 25           ','Good',27,5890
27,'Minnesota',95101          ,'State Highway Agency','055','Houston County','44512','0','No Place Code',1983,1564,'Concrete','Culvert',3,48.6,'MOUND PRAIRIE CREEK     ','MN 16             ','Fair',42,1561.2
27,'Minnesota',85552          ,'Town or Township Highway Agency','169','Winona County','45592','0','No Place Code',2006,10,'Concrete Continuous','Slab',3,102.4,'ROSE VALLEY CREEK       ','T 298             ','Good',19,3190.4
27,'Minnesota',28528          ,'County Highway Agency','055','Houston County','44512','0','No Place Code',2001,286,'Prestressed Concrete','Stringer/Multi-beam or Girder',4,475.4,'Root River              ','CSAH 25           ','Good',24,18560.3
27,'Minnesota',85815          ,'State Highway Agency','169','Winona County','45592','0','No Place Code',1967,6150,'Prestressed Concrete','Stringer/Multi-beam or Girder',3,130.6,'CO RD 101               ','I 90              ','Fair',58,5269.4
27,'Minnesota',93548          ,'County Highway Agency','169','Winona County','45592','0','No Place Code',1981,155,'Concrete','Culvert',2,25.9,'ROSE VALLEY CREEK       ','CSAH 16           ','Fair',44,833.3
27,'Minnesota',28521          ,'County Highway Agency','055','Houston County','33884','0','No Place Code',1982,405,'Steel Continuous','Stringer/Multi-beam or Girder',3,144.4,'PINE CREEK              ','CSAH 6            ','Fair',43,5115
27,'Minnesota',85816          ,'State Highway Agency','169','Winona County','45592','','',1967,6150,'Steel Continuous','Stringer/Multi-beam or Girder',3,131.9,'TWP 231                 ','I 90 EB           ','Fair',53,5322.3
27,'Minnesota',6110           ,'Town or Township Highway Agency','055','Houston County','9244','','',1923,28,'Concrete','Culvert',2,22.3,'DRY RUN                 ','DOTSETH RD (117)  ','Poor',95,622.2
27,'Minnesota',28J48          ,'County Highway Agency','055','Houston County','70564','0','No Place Code',2015,221,'Concrete','Culvert',2,30.8,'DRY RUN                 ','CSAH 17           ','Good',10,991.6
27,'Minnesota',97737          ,'County Highway Agency','055','Houston County','70564','0','No Place Code',1995,303,'Concrete','Culvert',2,28.2,'STREAM                  ','CSAH 27           ','Good',30,962.7
27,'Minnesota',R0632          ,'Town or Township Highway Agency','169','Winona County','45592','','',1928,1,'Steel','Stringer/Multi-beam or Girder',1,20,'DAKOTA CREEK            ','RUNAWAY RD        ','Poor',90,321.7
27,'Minnesota',5848           ,'State Highway Agency','055','Houston County','44512','0','No Place Code',1939,1564,'Steel','Stringer/Multi-beam or Girder',3,124,'CRYSTAL CREEK           ','MN 16             ','Poor',86,4190.8
27,'Minnesota',91488          ,'Town or Township Highway Agency','055','Houston County','44512','0','No Place Code',1978,22,'Concrete','Culvert',3,31.8,'CRYSTAL CREEK           ','T 225             ','Good',47,636.9
27,'Minnesota',28551          ,'County Highway Agency','055','Houston County','44512','0','No Place Code',2012,200,'Concrete Continuous','Slab',1,32.2,'DRY RUN                 ','CSAH 22           ','Good',13,1149.8
27,'Minnesota',91479          ,'County Highway Agency','055','Houston County','44512','0','No Place Code',1977,382,'Concrete','Culvert',3,36.4,'STORER CREEK            ','CSAH 21           ','Fair',48,1242.6
27,'Minnesota',85502          ,'County Highway Agency','169','Winona County','45592','','',1963,260,'Prestressed Concrete','Channel Beam',4,125.7,'PINE CREEK              ','CSAH 5            ','Poor',58,3957.7
27,'Minnesota',L4038          ,'Town or Township Highway Agency','055','Houston County','59494','0','No Place Code',1919,18,'Steel','Stringer/Multi-beam or Girder',1,33.1,'STREAM                  ','T 201             ','Poor',105,532.7
27,'Minnesota',85517          ,'Town or Township Highway Agency','169','Winona County','45592','0','No Place Code',1977,24,'Concrete Continuous','Slab',3,103.3,'PINE CREEK              ','T 278             ','Good',48,2882
27,'Minnesota',28510          ,'County Highway Agency','055','Houston County','30248','0','No Place Code',1982,382,'Prestressed Concrete','Tee Beam',2,80.7,'SILVER CREEK            ','CSAH 21           ','Good',43,2833.3
27,'Minnesota',L9702          ,'Town or Township Highway Agency','169','Winona County','45592','0','No Place Code',1977,24,'Concrete','Culvert',3,34.8,'STREAM                  ','T 278             ','Fair',48,696
27,'Minnesota',85814          ,'State Highway Agency','169','Winona County','45592','','',1966,4800,'Prestressed Concrete','Stringer/Multi-beam or Girder',4,221.1,'I 90                    ','CSAH 12           ','Fair',54,7907.8
