1 - State Code,1 - State Name,8 - Structure Number,22 - Owner Agency,3 - County Code,3 - County Name,4 - Place Code,City - InfoBridge Place Code,City - InfoBridge Place Name,27 - Year Built,29 - Average Daily Traffic,43A - Main Span Material,43B - Main Span Design,45 - Number of Spans in Main Unit,49 - Structure Length (ft.),6A - Features Intersected,7 - Facility Carried By Structure,CAT10 - Bridge Condition,Bridge Age (yr),CAT29 - Deck Area (sq. ft.)
56,'Wyoming',EUH            ,'County Highway Agency','027','Niobrara County','0','0','No Place Code',1983,17,'Steel','Stringer/Multi-beam or Girder',2,142.1,'Lance Creek             ','Ni Cnty Rd 13     ','Fair',42,2097.3
56,'Wyoming',EAL            ,'County Highway Agency','031','Platte County','0','','',1982,87,'Prestressed Concrete','Tee Beam',1,40,'Sybille Creek           ','County Road 204   ','Poor',36,971.8
56,'Wyoming',AXV            ,'State Highway Agency','001','Albany County','0','0','No Place Code',1966,6965,'Concrete Continuous','Tee Beam',3,84,'Blair-Wallis Road       ','I-80 WBL          ','Fair',59,3389.3
56,'Wyoming',AXU            ,'State Highway Agency','001','Albany County','0','0','No Place Code',1966,6674,'Concrete Continuous','Tee Beam',3,84,'Blair-Wallis Road       ','I-80 EBL          ','Fair',59,3389.3
56,'Wyoming',KPB            ,'State Highway Agency','045','Weston County','0','0','No Place Code',1998,765,'Steel Continuous','Stringer/Multi-beam or Girder',3,122,'Beaver Creek            ','WYO 450           ','Fair',27,4724.9
56,'Wyoming',AEG            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1966,3743,'Concrete Continuous','Slab',3,192.6,'US 26                   ','I-25 NBL          ','Fair',59,6444.8
56,'Wyoming',AEH            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1966,587,'Concrete Continuous','Slab',3,128.3,'US 26                   ','I-25 SBL Off Ramp ','Fair',59,3240.7
56,'Wyoming',DHS            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1977,2891,'Concrete Continuous','Tee Beam',3,75.1,'Machinery Pass          ','I-90 EBL          ','Fair',48,3352.3
56,'Wyoming',DHT            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1977,2878,'Concrete Continuous','Tee Beam',3,75.1,'Machinery Pass          ','I-90 WBL          ','Fair',48,3352.3
56,'Wyoming',LMJ            ,'State Highway Agency','027','Niobrara County','44615','44615','Lance Creek CDP',2003,39,'Steel Continuous','Stringer/Multi-beam or Girder',3,115.2,'Little Lightning Creek  ','WYO 271           ','Good',22,4080.4
56,'Wyoming',KBG            ,'County Highway Agency','027','Niobrara County','0','0','No Place Code',1994,29,'Prestressed Concrete','Tee Beam',2,109.9,'Lightning Creek         ','Ni Cnty Rd 14     ','Fair',31,3065
56,'Wyoming',KBH            ,'County Highway Agency','027','Niobrara County','0','0','No Place Code',1994,29,'Prestressed Concrete','Tee Beam',2,109.9,'Cow Creek               ','Ni Cnty Rd 14     ','Fair',31,3065
56,'Wyoming',FIN            ,'County Highway Agency','031','Platte County','0','0','No Place Code',1988,48,'Steel Continuous','Stringer/Multi-beam or Girder',3,110.9,'Sybille Creek           ','Pl Cnty Rd 133    ','Fair',37,3419.9
56,'Wyoming',DHR            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1977,133,'Steel Continuous','Stringer/Multi-beam or Girder',2,261.2,'I-90                    ','Cr Cnty Rd 129    ','Poor',48,9082.1
56,'Wyoming',NAS            ,'County Highway Agency','011','Crook County','0','0','No Place Code',2017,133,'Prestressed Concrete','Slab',1,38.1,'Sand Creek              ','Cr Cnty Rd 129    ','Good',8,1061.3
56,'Wyoming',NAR            ,'County Highway Agency','011','Crook County','0','0','No Place Code',2017,133,'Prestressed Concrete','Slab',1,45.9,'Sand Creek              ','Cr Cnty Rd 129    ','Good',8,1280.9
56,'Wyoming',NAT            ,'County Highway Agency','011','Crook County','0','0','No Place Code',2017,133,'Prestressed Concrete','Slab',1,45.9,'Sand Creek              ','Cr Cnty Rd 129    ','Good',8,1280.9
56,'Wyoming',FIM            ,'County Highway Agency','031','Platte County','0','0','No Place Code',1989,48,'Steel Continuous','Stringer/Multi-beam or Girder',3,129.9,'Laramie River           ','Pl Cnty Rd 133    ','Fair',36,4006.8
56,'Wyoming',BLJ            ,'State Highway Agency','001','Albany County','0','0','No Place Code',1966,999,'Concrete Continuous','Tee Beam',4,182.1,'I-80                    ','WYO 210           ','Good',59,5735
56,'Wyoming',NAV            ,'County Highway Agency','011','Crook County','0','0','No Place Code',2017,133,'Prestressed Concrete','Slab',1,65,'Sand Creek              ','Cr Cnty Rd 129    ','Good',8,1811.6
56,'Wyoming',KIB            ,'County Highway Agency','011','Crook County','0','0','No Place Code',1994,78,'Wood or Timber','Tee Beam',1,49.9,'Redwater Creek          ','Cr Cnty Rd 142    ','Fair',31,1178
56,'Wyoming',NAU            ,'County Highway Agency','011','Crook County','0','0','No Place Code',2017,133,'Prestressed Concrete','Slab',1,48.9,'Sand Creek              ','Cr Cnty Rd 129    ','Good',8,1363.2
56,'Wyoming',CHR            ,'State Highway Agency','045','Weston County','0','0','No Place Code',1958,1753,'Concrete Continuous','Slab',5,114.5,'Skull Creek             ','US 16             ','Good',67,4019.6
56,'Wyoming',CUM            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1922,182,'Concrete','Tee Beam',1,43,'Middle Fork Bear Creek  ','WYO 319           ','Fair',103,1508.8
56,'Wyoming',FLC            ,'State Highway Agency','011','Crook County','6480','0','No Place Code',1988,701,'Steel Continuous','Stringer/Multi-beam or Girder',4,141.1,'Sand Creek              ','I-90 Service Road ','Fair',37,5693
56,'Wyoming',DHP            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1977,2891,'Steel Continuous','Stringer/Multi-beam or Girder',3,164,'Sand Creek              ','I-90 EBL          ','Good',48,7319.5
56,'Wyoming',DHQ            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1977,2878,'Steel Continuous','Stringer/Multi-beam or Girder',3,164,'Sand Creek              ','I-90 WBL          ','Good',48,7319.5
56,'Wyoming',AEJ            ,'State Highway Agency','031','Platte County','0','24350','El Rancho CDP',1966,3602,'Concrete Continuous','Slab',3,91.5,'Pl CR 117 (Pepper Road) ','I-25 NBL          ','Good',59,3693.8
56,'Wyoming',NAW            ,'County Highway Agency','011','Crook County','0','0','No Place Code',2017,133,'Prestressed Concrete','Slab',1,65,'Sand Creek              ','Cr Cnty Rd 129    ','Good',8,1811.6
56,'Wyoming',AEK            ,'State Highway Agency','031','Platte County','0','24350','El Rancho CDP',1966,3530,'Concrete Continuous','Slab',3,91.5,'Pl CR 114 (Fish Creek)  ','I-25 SBL          ','Good',59,3693.8
56,'Wyoming',DHO            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1977,2878,'Concrete Continuous','Tee Beam',3,146,'Cr CR 108 (Rifle Pit Rd)','I-90 WBL          ','Fair',48,6514.3
56,'Wyoming',DHN            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1977,2891,'Concrete Continuous','Tee Beam',3,146,'Cr CR 108 (Rifle Pit Rd)','I-90 EBL          ','Fair',48,6514.3
56,'Wyoming',AEN            ,'State Highway Agency','031','Platte County','0','24350','El Rancho CDP',1927,58,'Concrete','Tee Beam',1,29.9,'Spring Creek            ','I-25 Service Road ','Fair',98,1048.1
56,'Wyoming',     WYA-GU-001,'Bureau of Reclamation','031','Platte County','0','0','No Place Code',1954,200,'Concrete','Tee Beam',1,46.9,'Glendo Dam Spillway     ','Glendo Park Road  ','Good',71,1262.2
56,'Wyoming',020301000010762,'U.S. Forest Service','011','Crook County','0','0','No Place Code',2007,50,'Concrete','Slab',1,26.2,'SAND CREEK DRAINAGE     ','FDR 863           ','Good',18,473.6
56,'Wyoming',FLW            ,'State Highway Agency','045','Weston County','0','0','No Place Code',1989,765,'Steel Continuous','Stringer/Multi-beam or Girder',3,89.9,'Mush Creek              ','WYO 450           ','Fair',36,3480.2
56,'Wyoming',AEO            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1960,3602,'Steel Continuous','Stringer/Multi-beam or Girder',3,136.8,'Spring Creek            ','I-25 NBL          ','Good',65,5655.6
56,'Wyoming',AEP            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1960,3530,'Steel Continuous','Stringer/Multi-beam or Girder',3,113.8,'Spring Creek            ','I-25 SBL          ','Fair',65,4668.8
56,'Wyoming',EVZ            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1983,1304,'Steel Continuous','Stringer/Multi-beam or Girder',3,118.1,'Sybille Creek           ','WYO 34            ','Fair',42,4572.5
56,'Wyoming',CUN            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1922,182,'Concrete','Tee Beam',1,43,'North Fork Bear Creek   ','WYO 319           ','Fair',103,1508.8
56,'Wyoming',DWM            ,'County Highway Agency','011','Crook County','0','0','No Place Code',1965,55,'Wood or Timber','Other Main Design /Construction OR No Approach or Second Span Type',3,55.1,'South Redwater Creek    ','Cr Cnty Rd 108    ','Fair',60,1103.1
56,'Wyoming',AES            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1952,58,'Concrete','Tee Beam',1,53.1,'Cottonwood Creek        ','I-25 Service Road ','Good',73,1865.8
56,'Wyoming',AEQ            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1960,3602,'Steel Continuous','Stringer/Multi-beam or Girder',3,183.1,'I-25 Service Road       ','I-25 NBL          ','Good',65,7868.2
56,'Wyoming',AET            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1960,3602,'Steel Continuous','Stringer/Multi-beam or Girder',3,148,'Cottonwood Creek        ','I-25 NBL          ','Fair',65,6116.7
56,'Wyoming',EVL            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1983,1304,'Steel Continuous','Stringer/Multi-beam or Girder',3,115.2,'Bluegrass Creek         ','WYO 34            ','Fair',42,4458.2
56,'Wyoming',AER            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1960,3530,'Steel Continuous','Stringer/Multi-beam or Girder',3,162.4,'I-25 Service Road       ','I-25 SBL          ','Fair',65,6979.9
56,'Wyoming',AEU            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1960,3530,'Steel Continuous','Stringer/Multi-beam or Girder',3,148,'Cottonwood Creek        ','I-25 SBL          ','Good',65,6116.7
56,'Wyoming',NBO            ,'County Highway Agency','031','Platte County','0','0','No Place Code',2017,15,'Concrete','Frame',1,32.2,'Laramie River Overflow  ','Pl Cnty Rd 204    ','Good',8,801.7
56,'Wyoming',NBD            ,'County Highway Agency','031','Platte County','0','0','No Place Code',2016,15,'Steel','Stringer/Multi-beam or Girder',1,80.1,'Laramie River           ','Pl Cnty Rd 204    ','Good',9,971.8
56,'Wyoming',DZQ            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1982,1304,'Steel Continuous','Stringer/Multi-beam or Girder',3,87.9,'South Sybille Creek     ','WYO 34            ','Fair',43,3404
56,'Wyoming',DQY            ,'County Highway Agency','031','Platte County','0','0','No Place Code',1970,138,'Steel','Culvert',4,40,'Cottonwood Creek        ','Pl Cnty Rd 41     ','Fair',55,722.3
56,'Wyoming',FUX            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1990,905,'Concrete','Culvert',2,20.3,'Inyan Kara Creek        ','WYO 585           ','Good',35,854.2
56,'Wyoming',AEV            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1960,3602,'Concrete Continuous','Slab',3,67.6,'Machinery Pass          ','I-25 NBL          ','Good',65,2771.7
56,'Wyoming',AEW            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1960,3530,'Concrete Continuous','Slab',3,67.6,'Machinery Pass          ','I-25 SBL          ','Fair',65,2771.7
56,'Wyoming',MSQ            ,'County Highway Agency','011','Crook County','0','0','No Place Code',2015,96,'Steel','Stringer/Multi-beam or Girder',1,69.9,'Hay Creek               ','Cr Cnty Rd 264    ','Good',10,2040.5
56,'Wyoming',AEX            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1960,3602,'Steel Continuous','Stringer/Multi-beam or Girder',3,107,'WYO 319                 ','I-25 NBL          ','Good',65,5053
56,'Wyoming',AEY            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1960,3530,'Steel Continuous','Stringer/Multi-beam or Girder',3,107,'El Rancho Road          ','I-25 SBL          ','Fair',65,5053
56,'Wyoming',AEZ            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1961,3563,'Concrete Continuous','Slab',3,67.3,'South Bear Creek        ','I-25 NBL          ','Good',64,3177.5
56,'Wyoming',AFA            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1961,3379,'Concrete Continuous','Slab',3,67.3,'South Bear Creek        ','I-25 SBL          ','Fair',64,2758.2
56,'Wyoming',FUY            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1990,905,'Concrete','Culvert',2,21.7,'Soldier Creek           ','WYO 585           ','Fair',35,909.3
56,'Wyoming',DHL            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1977,2891,'Concrete Continuous','Tee Beam',3,75.1,'Machinery Pass          ','I-90 EBL          ','Fair',48,3352.3
56,'Wyoming',DHM            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1977,2878,'Concrete Continuous','Tee Beam',3,75.1,'Machinery Pass          ','I-90 WBL          ','Fair',48,3352.3
56,'Wyoming',AFB            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1961,3563,'Prestressed Concrete','Stringer/Multi-beam or Girder',3,120.4,'Middle Bear Creek       ','I-25 NBL          ','Fair',64,4937.9
56,'Wyoming',AFD            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1961,3563,'Concrete Continuous','Slab',3,93.2,'Middle Bear Intg        ','I-25 NBL          ','Fair',64,3821.2
56,'Wyoming',AFC            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1961,3379,'Prestressed Concrete','Stringer/Multi-beam or Girder',3,120.4,'Middle Bear Creek       ','I-25 SBL          ','Fair',64,4937.9
56,'Wyoming',AFE            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1961,3379,'Concrete Continuous','Slab',3,93.2,'Middle Bear Intg        ','I-25 SBL          ','Good',64,3821.2
56,'Wyoming',GBD            ,'State Highway Agency','001','Albany County','0','0','No Place Code',1946,7222,'Concrete Continuous','Culvert',2,24,'Unnamed Draw            ','I-80 EBL and WBL  ','Fair',79,2058.7
56,'Wyoming',FBI            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1984,791,'Steel Continuous','Stringer/Multi-beam or Girder',3,118.1,'South Fork Hay Creek    ','WYO 24            ','Fair',41,5076.3
56,'Wyoming',BUY            ,'State Highway Agency','001','Albany County','0','0','No Place Code',1956,5522,'Steel','Stringer/Multi-beam or Girder',3,168.3,'UPRR                    ','US 287            ','Fair',69,5908.4
56,'Wyoming',AFF            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1974,3563,'Concrete Continuous','Tee Beam',3,75.1,'Machinery Pass          ','I-25 NBL          ','Fair',51,3352.3
56,'Wyoming',BJR            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1956,290,'Concrete Continuous','Slab',3,81,'Andys Draw              ','I-90 Service Road ','Fair',69,2844.8
56,'Wyoming',AFG            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1974,3379,'Concrete Continuous','Tee Beam',3,75.1,'Machinery Pass          ','I-25 SBL          ','Fair',51,3352.3
56,'Wyoming',DHJ            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1977,2891,'Concrete Continuous','Tee Beam',3,75.1,'Machinery Pass          ','I-90 EBL          ','Fair',48,3352.3
56,'Wyoming',DHK            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1977,2878,'Concrete Continuous','Tee Beam',3,75.1,'Machinery Pass          ','I-90 WBL          ','Fair',48,3352.3
56,'Wyoming',FJB            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1988,182,'Steel Continuous','Stringer/Multi-beam or Girder',4,140.1,'Horseshoe Creek         ','WYO 319           ','Fair',37,4872
56,'Wyoming',AFH            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1974,3563,'Steel Continuous','Stringer/Multi-beam or Girder',3,166,'Horseshoe Creek         ','I-25 NBL          ','Fair',51,7407.3
56,'Wyoming',AFI            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1974,3379,'Steel Continuous','Stringer/Multi-beam or Girder',3,166,'Horseshoe Creek         ','I-25 SBL          ','Fair',51,7407.3
56,'Wyoming',GBC            ,'State Highway Agency','001','Albany County','0','0','No Place Code',1946,7563,'Concrete Continuous','Culvert',2,20,'Unnamed Draw            ','I-80 WBL          ','Fair',79,761.7
56,'Wyoming',GBB            ,'State Highway Agency','001','Albany County','0','0','No Place Code',1946,7222,'Concrete Continuous','Culvert',2,20,'Unnamed Draw            ','I-80 EBL          ','Fair',79,761.7
56,'Wyoming',AXT            ,'State Highway Agency','001','Albany County','0','0','No Place Code',1961,7563,'Concrete Continuous','Slab',3,66.9,'Buck Sullivan Springs Rd','I-80 WBL          ','Fair',64,2744.8
56,'Wyoming',AXS            ,'State Highway Agency','001','Albany County','0','0','No Place Code',1961,7222,'Concrete Continuous','Slab',3,66.9,'Buck Sullivan Springs Rd','I-80 EBL          ','Fair',64,2744.8
56,'Wyoming',MIO            ,'State Highway Agency','031','Platte County','32290','0','No Place Code',2011,243,'Steel Continuous','Stringer/Multi-beam or Girder',3,359.9,'BNSF Railway            ','WYO 319           ','Good',14,17712
56,'Wyoming',CZF            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1935,208,'Concrete Continuous','Culvert',2,21,'Baxter Draw             ','WYO 319           ','Good',90,799.1
56,'Wyoming',AFJ            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1974,3563,'Concrete Continuous','Tee Beam',3,144,'Horseshoe Creek Rd      ','I-25 NBL          ','Fair',51,6426.5
56,'Wyoming',AFK            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1974,3379,'Concrete Continuous','Tee Beam',3,144,'Horseshoe Creek Rd      ','I-25 SBL          ','Fair',51,6426.5
56,'Wyoming',CEY            ,'State Highway Agency','009','Converse County','0','0','No Place Code',1964,2117,'Steel Continuous','Stringer/Multi-beam or Girder',3,137.1,'Lost Creek              ','US 18             ','Poor',61,4544.3
56,'Wyoming',AFL            ,'State Highway Agency','031','Platte County','32290','32290','Glendo town',1974,3563,'Concrete Continuous','Tee Beam',3,145,'Glendo Intg             ','I-25 NBL          ','Good',51,6470.4
56,'Wyoming',AFM            ,'State Highway Agency','031','Platte County','32290','32290','Glendo town',1974,3379,'Concrete Continuous','Tee Beam',3,145,'Glendo Intg             ','I-25 SBL          ','Good',51,6470.4
56,'Wyoming',KEX            ,'County Highway Agency','031','Platte County','0','0','No Place Code',1995,48,'Steel Continuous','Stringer/Multi-beam or Girder',3,134.8,'North Laramie River     ','Pl Cnty Rd 133    ','Fair',30,3893.1
56,'Wyoming',CZG            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1936,417,'Concrete Continuous','Slab',4,81.4,'Dry Wash                ','WYO 319           ','Good',89,3336.8
56,'Wyoming',KPC            ,'State Highway Agency','045','Weston County','0','0','No Place Code',2000,680,'Steel Continuous','Stringer/Multi-beam or Girder',3,88.9,'South Beaver Creek      ','WYO 450           ','Fair',25,3442.1
56,'Wyoming',CLS            ,'State Highway Agency','001','Albany County','0','0','No Place Code',1962,1434,'Concrete Continuous','Frame',4,222.1,'I-80                    ','I-80 EBL On Ramp  ','Fair',63,5319.6
56,'Wyoming',DHY            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1977,2891,'Concrete Continuous','Tee Beam',3,155.8,'WYO 111                 ','I-90 EBL          ','Fair',48,6953.5
56,'Wyoming',DHZ            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1977,2878,'Concrete Continuous','Tee Beam',3,155.8,'WYO 111                 ','I-90 WBL          ','Fair',48,6953.5
56,'Wyoming',DJU            ,'State Highway Agency','001','Albany County','0','0','No Place Code',1976,1304,'Steel Continuous','Stringer/Multi-beam or Girder',3,92.8,'North Sybille Creek     ','WYO 34            ','Good',49,3229
56,'Wyoming',CHD            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1974,3563,'Steel Continuous','Stringer/Multi-beam or Girder',3,137.1,'Pl CR 147 (Collins Road)','I-25 NBL          ','Good',51,6119.1
56,'Wyoming',CZH            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1974,3379,'Steel Continuous','Stringer/Multi-beam or Girder',3,137.1,'Pl CR 147 (Collins Road)','I-25 SBL          ','Fair',51,6119.1
56,'Wyoming',DHW            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1977,2953,'Concrete Continuous','Tee Beam',3,75.1,'Machinery Pass          ','I-90 EBL          ','Good',48,3352.3
56,'Wyoming',DHX            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1977,2907,'Concrete Continuous','Tee Beam',3,75.1,'Machinery Pass          ','I-90 WBL          ','Good',48,3352.3
56,'Wyoming',BJQ            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1956,275,'Concrete Continuous','Slab',5,115.2,'Alkali Creek            ','I-90 Service Road ','Fair',69,4042.6
56,'Wyoming',BJP            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1956,275,'Concrete Continuous','Slab',5,115.2,'Rocky Ford Creek        ','I-90 Service Road ','Good',69,4042.6
56,'Wyoming',AXQ            ,'State Highway Agency','001','Albany County','0','0','No Place Code',1962,1937,'Concrete Continuous','Frame',4,202.1,'I-80                    ','Vista Drive       ','Fair',63,6630.6
56,'Wyoming',COF            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1961,744,'Concrete Continuous','Slab',3,93.2,'Red Water Creek         ','WYO 111           ','Good',64,3087.5
56,'Wyoming',EXJ            ,'County Highway Agency','031','Platte County','0','0','No Place Code',1975,130,'Prestressed Concrete','Tee Beam',1,49.9,'Horseshoe Creek         ','Pl Cnty Rd 59     ','Fair',50,965.3
56,'Wyoming',BUX            ,'State Highway Agency','001','Albany County','0','0','No Place Code',1958,5522,'Concrete Continuous','Culvert',2,20.7,'Harney Creek            ','US 287            ','Fair',67,990.1
56,'Wyoming',DCJ            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1977,2338,'Concrete Continuous','Tee Beam',3,69.9,'Chicago Creek           ','US 212            ','Fair',48,2705.4
56,'Wyoming',CEX            ,'State Highway Agency','009','Converse County','0','0','No Place Code',1964,2117,'Concrete Continuous','Culvert',3,31.5,'Watkins Draw            ','US 18             ','Fair',61,1198.7
56,'Wyoming',DHU            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1977,2953,'Concrete Continuous','Tee Beam',3,129.9,'Cr CR 108 (Rifle Pit Rd)','I-90 EBL          ','Good',48,5797
56,'Wyoming',BJO            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1954,275,'Concrete Continuous','Slab',4,105,'Sundance Creek          ','I-90 Service Road ','Fair',71,3685.6
56,'Wyoming',DHV            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1977,2907,'Concrete Continuous','Tee Beam',3,129.9,'Cr CR 108 (Rifle Pit Rd)','I-90 WBL          ','Fair',48,5797
56,'Wyoming',JAT            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1960,744,'Steel','Culvert',2,26.2,'Unnamed Draw            ','WYO 111           ','Good',65,947.2
56,'Wyoming',JCO            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1960,744,'Steel','Culvert',2,37.1,'Unnamed Draw            ','WYO 111           ','Fair',65,1338
56,'Wyoming',FUW            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1990,1221,'Steel','Culvert',3,22,'Silver Creek            ','WYO 585           ','Good',35,923.1
56,'Wyoming',DLN            ,'State Highway Agency','001','Albany County','45050','45050','Laramie city',1981,14833,'Steel','Stringer/Multi-beam or Girder',1,60,'Spring Creek            ','US 30 / I-80 Bus  ','Fair',44,4924.5
56,'Wyoming',LAN            ,'City or Municipal Highway Agency','001','Albany County','45050','45050','Laramie city',1996,4974,'Prestressed Concrete','Tee Beam',1,64,'Spring Creek            ','E Garfield Street ','Good',29,4093
56,'Wyoming',MTM            ,'City or Municipal Highway Agency','001','Albany County','45050','45050','Laramie city',2014,4301,'Concrete','Culvert',1,32.2,'Spring Creek            ','S 30th Street     ','Good',11,2837.6
56,'Wyoming',COE            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1961,744,'Concrete Continuous','Slab',3,93.2,'South Fork Hay Creek    ','WYO 111           ','Good',64,3087.5
56,'Wyoming',EEX            ,'County Highway Agency','009','Converse County','0','0','No Place Code',1983,57,'Steel','Stringer/Multi-beam or Girder',1,30.8,'Hage Draw               ','Co Cnty Rd 46     ','Fair',42,677.9
56,'Wyoming',FLB            ,'State Highway Agency','045','Weston County','0','0','No Place Code',1989,100,'Prestressed Concrete','Stringer/Multi-beam or Girder',3,152.9,'Beaver Creek            ','WYO 451           ','Good',36,5367.1
56,'Wyoming',EAQ            ,'City or Municipal Highway Agency','001','Albany County','45050','45050','Laramie city',1960,3424,'Concrete Continuous','Culvert',3,34.4,'Spring Creek            ','S 17th Street     ','Fair',65,1966.6
56,'Wyoming',DAP            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1976,2953,'Concrete Continuous','Tee Beam',3,145,'Cr CR 207 (Moskee Road) ','I-90 EBL          ','Good',49,6470.4
56,'Wyoming',DAQ            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1976,2907,'Concrete Continuous','Tee Beam',3,145,'Moskee Road             ','I-90 WBL          ','Good',49,6470.4
56,'Wyoming',AXP            ,'State Highway Agency','001','Albany County','45050','45050','Laramie city',1962,2429,'Concrete Continuous','Frame',4,209,'I-80                    ','15th Street       ','Fair',63,8570.8
56,'Wyoming',CYY            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1958,417,'Steel Continuous','Stringer/Multi-beam or Girder',6,294,'Elkhorn Creek           ','WYO 319           ','Good',67,10319.6
56,'Wyoming',EAP            ,'City or Municipal Highway Agency','001','Albany County','45050','45050','Laramie city',1983,3766,'Concrete Continuous','Culvert',3,34.4,'Spring Creek            ','16th Street       ','Fair',42,2023.1
56,'Wyoming',CZI            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1973,3563,'Concrete Continuous','Tee Beam',3,129.9,'Pl CR 211 (Elkhorn Crk) ','I-25 NBL          ','Fair',52,5797
56,'Wyoming',CZJ            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1973,3379,'Concrete Continuous','Tee Beam',3,129.9,'Pl CR 211 (Elkhorn Crk) ','I-25 SBL          ','Good',52,5797
56,'Wyoming',EOB            ,'City or Municipal Highway Agency','001','Albany County','45050','45050','Laramie city',1960,6065,'Concrete Continuous','Culvert',3,34.1,'Spring Creek            ','15th Street       ','Fair',65,2149.3
56,'Wyoming',CZK            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1973,3563,'Steel Continuous','Stringer/Multi-beam or Girder',4,530.8,'Elkhorn Creek           ','I-25 NBL          ','Fair',52,23685.7
56,'Wyoming',CZL            ,'State Highway Agency','031','Platte County','0','0','No Place Code',1973,3379,'Steel Continuous','Stringer/Multi-beam or Girder',4,530.8,'Elkhorn Creek           ','I-25 SBL          ','Fair',52,23685.7
56,'Wyoming',EUM            ,'City or Municipal Highway Agency','001','Albany County','45050','45050','Laramie city',1983,430,'Concrete Continuous','Culvert',3,33.5,'Spring Creek            ','S 13th Street     ','Fair',42,1943.3
56,'Wyoming',BJN            ,'State Highway Agency','011','Crook County','0','0','No Place Code',1954,448,'Concrete Continuous','Slab',4,81,'Sundance Creek          ','I-90 Service Road ','Fair',71,2844.8
56,'Wyoming',DOH            ,'City or Municipal Highway Agency','001','Albany County','45050','45050','Laramie city',1960,1762,'Concrete Continuous','Culvert',3,36.1,'Spring Creek            ','9th Street        ','Good',65,1870.8
