1 - State Code,1 - State Name,8 - Structure Number,22 - Owner Agency,3 - County Code,3 - County Name,4 - Place Code,City - InfoBridge Place Code,City - InfoBridge Place Name,27 - Year Built,29 - Average Daily Traffic,43A - Main Span Material,43B - Main Span Design,45 - Number of Spans in Main Unit,49 - Structure Length (ft.),6A - Features Intersected,7 - Facility Carried By Structure,CAT10 - Bridge Condition,Bridge Age (yr),CAT29 - Deck Area (sq. ft.)
2,'Alaska',100554000014495,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','84000','Whale Pass city',2011,50,'Steel','Girder and Floorbeam System',1,49.9,'NO DATA ENTERED         ','NO DATA ENTERED   ','Good',14,899.9
2,'Alaska',           2290,'State Highway Agency','198','Prince of Wales-Hyder Census Area','52845','0','No Place Code',1986,340,'Prestressed Concrete','Tee Beam',1,76.1,'CLAM CREEK 2            ','N PRINCE OF WALES ','Good',39,2272.5
2,'Alaska',100210000001155,'U.S. Forest Service','195','Petersburg Borough','99833','60310','Petersburg CDP',1988,10,'Wood or Timber','Stringer/Multi-beam or Girder',1,61,'STREAM                  ','LOGGING ROAD      ','Fair',37,1101.1
2,'Alaska',100554000014498,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',2011,10,'Steel','Girder and Floorbeam System',1,69.9,'NO DATA ENTERED         ','NO DATA ENTERED   ','Good',14,1261
2,'Alaska',100540000001119,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','84000','Whale Pass city',2000,10,'Steel','Truss - Thru',1,76.4,'MOD                     ','3060000-0.54      ','Good',25,1379.4
2,'Alaska',           0868,'State Highway Agency','195','Petersburg Borough','60310','0','No Place Code',1967,180,'Steel','Stringer/Multi-beam or Girder',2,122,'FALLS CREEK             ','MITKOF HIGHWAY    ','Fair',58,3643.8
2,'Alaska',           1721,'State Highway Agency','198','Prince of Wales-Hyder Census Area','52845','0','No Place Code',1978,340,'Steel','Box Beam or Girders - Multiple',2,162.1,'SARKAR RIVER            ','N PRINCE OF WALES ','Good',47,4732.5
2,'Alaska',100554000015158,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',2014,50,'Steel','Stringer/Multi-beam or Girder',1,49.9,'BIG CREEK               ','NO DATA ENTERED   ','Good',11,899.9
2,'Alaska',           2079,'County Highway Agency','195','Petersburg Borough','60310','60310','Petersburg CDP',2000,10,'Steel','Stringer/Multi-beam or Girder',1,89.9,'CITY CREEK              ','FREDRICK DRIVE    ','Good',25,2241.5
2,'Alaska',100540000001085,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',1987,10,'Wood or Timber','Stringer/Multi-beam or Girder',1,90.9,'PERM                    ','3000000-93.844    ','Good',38,1490.8
2,'Alaska',           0960,'State Highway Agency','195','Petersburg Borough','60310','60310','Petersburg CDP',1996,760,'Prestressed Concrete','Tee Beam',1,95.1,'TWIN CREEK              ','MITKOF HIGHWAY    ','Good',29,3308.8
2,'Alaska',100540000001230,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',1996,50,'Wood or Timber','Stringer/Multi-beam or Girder',1,81,'PERM                    ','25-0.296          ','Good',29,1302.8
2,'Alaska',100540000001064,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',1978,50,'Steel','Truss - Thru',1,49.9,'MOD                     ','2720000-0.145     ','Fair',47,981.7
2,'Alaska',100540000001063,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',1986,50,'Prestressed Concrete','Stringer/Multi-beam or Girder',1,36.7,'PERM                    ','2700000-2.65      ','Good',39,940.3
2,'Alaska',           1453,'County Highway Agency','195','Petersburg Borough','60310','60310','Petersburg CDP',1960,200,'Wood or Timber','Stringer/Multi-beam or Girder',70,704.4,'BIRCH STREET VIADUCT    ','BIRCH STREET      ','Fair',65,9937.3
2,'Alaska',           0959,'State Highway Agency','195','Petersburg Borough','60310','60310','Petersburg CDP',1974,4210,'Prestressed Concrete','Stringer/Multi-beam or Girder',1,79.1,'HAMMER SLOUGH           ','NORDIC DRIVE      ','Fair',51,4565.6
2,'Alaska',           1159,'County Highway Agency','195','Petersburg Borough','60310','60310','Petersburg CDP',1945,100,'Wood or Timber','Stringer/Multi-beam or Girder',43,388.1,'RASMUS ENGE BRIDGE      ','SING LEE ALLEY    ','Fair',80,7640.2
2,'Alaska',100210000001170,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1980,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,77.1,'STREAM                  ','LOGGING ROAD      ','Fair',45,1391.2
2,'Alaska',           0802,'State Highway Agency','195','Petersburg Borough','60310','60310','Petersburg CDP',1986,53,'Steel','Box Beam or Girders - Multiple',1,500,'PETERSBURG FERRY TERM   ','MARINE HWY ROUTE  ','Fair',39,8038
2,'Alaska',100210000001190,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1979,10,'Steel','Stringer/Multi-beam or Girder',1,40,'STREAM                  ','LOGGING ROAD      ','Fair',46,722.3
2,'Alaska',100210000001171,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1976,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,58.1,'STREAM                  ','LOGGING ROAD      ','Fair',49,990.7
2,'Alaska',100540000001000,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',1982,10,'Wood or Timber','Stringer/Multi-beam or Girder',1,94.5,'PERM                    ','1500000-35.667    ','Fair',43,2387
2,'Alaska',100521000024422,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',2014,10,'Wood or Timber','Stringer/Multi-beam or Girder',1,41,'STREAM                  ','LOGGING ROAD      ','Fair',11,982.2
2,'Alaska',100540000001157,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',1984,0,'Steel','Stringer/Multi-beam or Girder',1,60,'PERM                    ','1445630           ','Good',38,1083.4
2,'Alaska',100521000003467,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',2004,5,'Steel','Stringer/Multi-beam or Girder',1,69.9,'NO DATA ENTERED         ','NO DATA ENTERED   ','Good',21,1261
2,'Alaska',100520000001174,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',1989,10,'Steel','Stringer/Multi-beam or Girder',1,69.9,'MOD                     ','2100000-12.741    ','Fair',36,1261
2,'Alaska',100540000001009,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',1989,10,'Prestressed Concrete','Stringer/Multi-beam or Girder',1,91.9,'PERM  114.6640          ','2000000-114.664   ','Good',36,1476.8
2,'Alaska',100521000003399,'U.S. Forest Service','195','Petersburg Borough','0','','',2004,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,40,'NO DATA ENTERED         ','NO DATA ENTERED   ','Poor',16,893
2,'Alaska',100521000003398,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',2004,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,44.9,'NO DATA ENTERED         ','NO DATA ENTERED   ','Poor',21,1002.8
2,'Alaska',100521000003080,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',2002,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,55.1,'LOG                     ','43500             ','Fair',23,1410.5
2,'Alaska',100521000003397,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',2004,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,44,'NO DATA ENTERED         ','NO DATA ENTERED   ','Fair',21,1081.8
2,'Alaska',100540000001010,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',1987,10,'Prestressed Concrete','Stringer/Multi-beam or Girder',1,91.9,'PERM  115.539           ','2000000-115.539   ','Good',38,1476.8
2,'Alaska',100521000003081,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',2002,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,36.1,'LOG                     ','43500             ','Fair',23,781.5
2,'Alaska',100521000003396,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',2004,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,48.9,'NO DATA ENTERED         ','NO DATA ENTERED   ','Fair',21,1234.9
2,'Alaska',100521000003082,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',2002,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,49.9,'LOG                     ','43500             ','Poor',23,1325.3
2,'Alaska',100521000003091,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',2002,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,28.9,'LOG                     ','43506             ','Poor',23,615.7
2,'Alaska',100521000003090,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',2002,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,42,'LOG                     ','43506             ','Poor',23,854.2
2,'Alaska',100521000003089,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',2002,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,35.1,'LOG                     ','43506             ','Poor',23,645
2,'Alaska',100521000003084,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',2002,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,41,'LOG                     ','43500             ','Poor',23,928.4
2,'Alaska',100210000001176,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1990,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,69.9,'STREAM                  ','LOGGING ROAD      ','Good',35,1261
2,'Alaska',100521000003114,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',2004,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,35.1,'STREAM                  ','ROAD              ','Fair',21,852.3
2,'Alaska',100521000003115,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',2004,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,40,'STREAM                  ','ROAD              ','Fair',21,1024.3
2,'Alaska',100521000003282,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',2006,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,40,'NO DATA ENTERED         ','NO DATA ENTERED   ','Fair',19,722.3
2,'Alaska',100554000015157,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',2014,10,'Steel','Stringer/Multi-beam or Girder',1,69.9,'LITTLE CREEK            ','NO DATA ENTERED   ','Good',11,1261
2,'Alaska',100521000003283,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',2006,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,44.9,'NO DATA ENTERED         ','NO DATA ENTERED   ','Fair',19,811.1
2,'Alaska',100210000001175,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1990,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,69.9,'STREAM                  ','LOGGING ROAD      ','Good',35,1261
2,'Alaska',100521000003284,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',2006,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,52.8,'NO DATA ENTERED         ','NO DATA ENTERED   ','Fair',19,953.1
2,'Alaska',100521000003285,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',2006,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,49.9,'NO DATA ENTERED         ','NO DATA ENTERED   ','Fair',19,899.9
2,'Alaska',100521000003157,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',2003,10,'Steel','Stringer/Multi-beam or Girder',1,49.9,'NO DATA ENTERED         ','LOGGING ROAD      ','Good',22,801.7
2,'Alaska',100540000001066,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',1989,0,'Steel','Stringer/Multi-beam or Girder',1,49.9,'MOD  29-3.947           ','2900000           ','Good',36,899.9
2,'Alaska',100540000001175,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',1991,0,'Steel','Box Beam or Girders - Multiple',1,60,'MOD                     ','2083-3.486        ','Fair',34,1083.4
2,'Alaska',100210000001209,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1981,0,'Steel','Stringer/Multi-beam or Girder',1,80.1,'STREAM                  ','LOGGING ROAD      ','Fair',44,1444.5
2,'Alaska',100210000003006,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',1981,0,'Steel','Stringer/Multi-beam or Girder',1,80.1,'STREAM                  ','ROAD              ','Fair',44,1444.5
2,'Alaska',100554000003149,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',2007,0,'Steel','Stringer/Multi-beam or Girder',1,69.9,'NO DATA ENTERED         ','2083-4.033        ','Fair',17,1261
2,'Alaska',100210000001206,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1981,0,'Steel','Stringer/Multi-beam or Girder',1,49.9,'STREAM                  ','LOGGING ROAD      ','Poor',44,899.9
2,'Alaska',100210000001204,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1981,0,'Steel','Stringer/Multi-beam or Girder',1,40,'STREAM                  ','LOGGING ROAD      ','Poor',44,722.3
2,'Alaska',100540000001011,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',1987,10,'Prestressed Concrete','Stringer/Multi-beam or Girder',1,105,'PERM                    ','2000000-121.505   ','Good',38,1687.8
2,'Alaska',100210000001196,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1990,0,'Steel','Stringer/Multi-beam or Girder',1,49.9,'STREAM                  ','LOGGING ROAD      ','Good',32,899.9
2,'Alaska',100210000001479,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1996,0,'Steel','Stringer/Multi-beam or Girder',1,89.9,'STREAM                  ','LOGGING ROAD      ','Fair',29,1622.1
2,'Alaska',100210000001212,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1980,0,'Wood or Timber','Box Beam or Girders - Multiple',1,50.9,'STREAM                  ','LOGGING ROAD      ','Fair',45,1184.6
2,'Alaska',100554000003086,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','20970','Edna Bay city',2016,20,'Steel','Stringer/Multi-beam or Girder',2,64.3,'NO DATA ENTERED         ','NO DATA ENTERED   ','Good',6,1118.2
2,'Alaska',100540000001012,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',1987,10,'Prestressed Concrete','Stringer/Multi-beam or Girder',1,72.2,'PERM  124.153           ','2000000-124.153   ','Good',38,1326.1
2,'Alaska',100210000001210,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1990,0,'Steel','Stringer/Multi-beam or Girder',1,65,'STREAM                  ','LOGGING ROAD      ','Fair',35,1172.2
2,'Alaska',100540000001013,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',1987,10,'Prestressed Concrete','Stringer/Multi-beam or Girder',1,105,'PERM 124.232            ','2000000-124.232   ','Good',38,1687.8
2,'Alaska',100554000003085,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','20970','Edna Bay city',2016,20,'Steel','Stringer/Multi-beam or Girder',2,108.3,'NO DATA ENTERED         ','NO DATA ENTERED   ','Good',6,2131.3
2,'Alaska',100210000001194,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1990,0,'Steel','Stringer/Multi-beam or Girder',1,69.9,'STREAM                  ','LOGGING ROAD      ','Good',34,1261
2,'Alaska',100554000003083,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','20970','Edna Bay city',2016,20,'Steel','Stringer/Multi-beam or Girder',1,56.4,'NO DATA ENTERED         ','NO DATA ENTERED   ','Good',6,981.2
2,'Alaska',100554000003084,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','20970','Edna Bay city',2016,20,'Steel','Stringer/Multi-beam or Girder',1,104.3,'NO DATA ENTERED         ','NO DATA ENTERED   ','Good',6,1814.1
2,'Alaska',100540000001014,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',1987,10,'Prestressed Concrete','Stringer/Multi-beam or Girder',1,129.9,'PERM  125.951           ','2000000-125.951   ','Good',38,2387
2,'Alaska',100210000001192,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1990,0,'Steel','Stringer/Multi-beam or Girder',1,65,'STREAM                  ','LOGGING ROAD      ','Fair',34,1172.2
2,'Alaska',100210000001201,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1980,0,'Steel','Stringer/Multi-beam or Girder',1,40,'STREAM                  ','LOGGING ROAD      ','Fair',45,722.3
2,'Alaska',100554000003161,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','20970','Edna Bay city',2003,10,'Steel','Stringer/Multi-beam or Girder',1,69.9,'NO DATA ENTERED         ','NO DATA ENTERED   ','Fair',22,1123.4
2,'Alaska',100521000003280,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',2006,0,'Wood or Timber','Stringer/Multi-beam or Girder',1,54.1,'NO DATA ENTERED         ','NO DATA ENTERED   ','Fair',18,1030.1
2,'Alaska',100540000001070,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',1989,0,'Steel','Stringer/Multi-beam or Girder',1,80.1,'MOD  15.69              ','2900000-15.69     ','Fair',36,1444.5
2,'Alaska',100521000010761,'U.S. Forest Service','195','Petersburg Borough','99830','0','No Place Code',2003,10,'Wood or Timber','Stringer/Multi-beam or Girder',1,49.5,'STREAM                  ','LOGGING ROAD      ','Poor',22,1040.2
2,'Alaska',100521000010760,'U.S. Forest Service','195','Petersburg Borough','99830','0','No Place Code',2003,10,'Wood or Timber','Stringer/Multi-beam or Girder',1,32.8,'STREAM                  ','LOGGING ROAD      ','Good',22,678.1
2,'Alaska',100521000010759,'U.S. Forest Service','195','Petersburg Borough','99830','0','No Place Code',2003,10,'Steel','Stringer/Multi-beam or Girder',1,41,'STREAM                  ','LOGGING ROAD      ','Good',22,740
2,'Alaska',100552000011315,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',2007,0,'Wood or Timber','Stringer/Multi-beam or Girder',1,37.1,'NO DATA ENTERED         ','NO DATA ENTERED   ','Fair',18,681.1
2,'Alaska',100210000001480,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1997,0,'Steel','Stringer/Multi-beam or Girder',1,60,'STREAM                  ','LOGGING ROAD      ','Good',28,1083.4
2,'Alaska',100521000003105,'U.S. Forest Service','195','Petersburg Borough','99830','0','No Place Code',1998,10,'Steel','Stringer/Multi-beam or Girder',1,69.9,'STREAM                  ','LOGGING ROAD      ','Good',27,1261
2,'Alaska',100521000003104,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1998,10,'Steel','Stringer/Multi-beam or Girder',1,80.1,'STREAM                  ','LOGGING ROAD      ','Good',27,1444.5
2,'Alaska',100521000003108,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',1998,0,'Steel','Stringer/Multi-beam or Girder',1,60,'STREAM                  ','LOGGING ROAD      ','Good',27,1083.4
2,'Alaska',100521000003103,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1998,10,'Steel','Stringer/Multi-beam or Girder',1,49.9,'STREAM                  ','LOGGING ROAD      ','Good',27,899.9
2,'Alaska',100521000003107,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1998,0,'Steel','Stringer/Multi-beam or Girder',1,69.9,'STREAM                  ','LOGGING ROAD      ','Good',26,1261
2,'Alaska',100521000003106,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1998,10,'Steel','Stringer/Multi-beam or Girder',1,80.1,'STREAM                  ','LOGGING ROAD      ','Fair',27,1444.5
2,'Alaska',100521000003318,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',1996,0,'Steel','Stringer/Multi-beam or Girder',1,60,'STREAM                  ','ROAD              ','Good',29,1083.4
2,'Alaska',100210000001502,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1996,0,'Steel','Stringer/Multi-beam or Girder',1,60,'STREAM                  ','LOGGING ROAD      ','Good',29,1083.4
2,'Alaska',100521000003159,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',2003,10,'Steel','Stringer/Multi-beam or Girder',1,80.1,'NO DATA ENTERED         ','NO DATA ENTERED   ','Good',22,1286.9
2,'Alaska',100210000001191,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1979,10,'Steel','Stringer/Multi-beam or Girder',1,29.9,'STREAM                  ','LOGGING ROAD      ','Fair',46,538.7
2,'Alaska',100210000001057,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1997,10,'Steel','Stringer/Multi-beam or Girder',1,49.9,'STREAM                  ','LOGGING ROAD      ','Fair',28,899.9
2,'Alaska',100210000001185,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1984,10,'Steel','Stringer/Multi-beam or Girder',1,60,'STREAM                  ','LOGGING ROAD      ','Good',41,1063.7
2,'Alaska',100210000001184,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1983,10,'Steel','Stringer/Multi-beam or Girder',1,80.1,'STREAM                  ','LOGGING ROAD      ','Good',42,1418.3
2,'Alaska',100210000001189,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1978,10,'Steel','Truss - Thru',1,194.9,'STREAM                  ','LOGGING ROAD      ','Fair',47,3516.6
2,'Alaska',100521000003068,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',1979,0,'Steel','Stringer/Multi-beam or Girder',1,29.9,'STREAM                  ','ROAD              ','Fair',46,538.7
2,'Alaska',100210000001183,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1983,10,'Steel','Stringer/Multi-beam or Girder',1,120.1,'STREAM                  ','LOGGING ROAD      ','Good',42,2127.4
2,'Alaska',100210000001216,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',1991,0,'Steel','Stringer/Multi-beam or Girder',1,80.1,'STREAM                  ','LOGGING ROAD      ','Good',34,1444.5
2,'Alaska',100210000001188,'U.S. Forest Service','195','Petersburg Borough','99833','0','No Place Code',1978,10,'Steel','Stringer/Multi-beam or Girder',1,108.9,'STREAM                  ','LOGGING ROAD      ','Good',47,2751.7
2,'Alaska',100210000001050,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',1990,0,'Wood or Timber','Stringer/Multi-beam or Girder',1,61,'STREAM                  ','LOGGING ROAD      ','Fair',35,1221.3
2,'Alaska',           1468,'State Highway Agency','195','Petersburg Borough','36770','0','No Place Code',2008,40,'Prestressed Concrete','Tee Beam',1,84,'SLO DUC CREEK           ','IRR:KEKU RD (KAKE)','Fair',17,2810.7
2,'Alaska',           4116,'State Highway Agency','195','Petersburg Borough','36770','0','No Place Code',2009,40,'Steel','Culvert',2,39,'JENNY CREEK             ','IRR:KEKU RD (KAKE)','Good',16,1165.6
2,'Alaska',100210000001197,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',1982,0,'Steel','Stringer/Multi-beam or Girder',2,120.1,'STREAM                  ','LOGGING ROAD      ','Fair',43,2166.8
2,'Alaska',           1467,'State Highway Agency','195','Petersburg Borough','36770','0','No Place Code',2011,270,'Prestressed Concrete','Tee Beam',1,111.9,'SITKUM CREEK            ','IRR:KEKU RD (KAKE)','Fair',14,3780.6
2,'Alaska',100210000001501,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',1994,0,'Steel','Stringer/Multi-beam or Girder',1,70.9,'NO DATA ENTERED         ','LOGGING ROAD      ','Good',31,1278.8
2,'Alaska',           0177,'State Highway Agency','195','Petersburg Borough','36770','36770','Kake city',2015,37,'Steel','Stringer/Multi-beam or Girder',1,131.9,'KAKE FERRY TERMINAL     ','IRR:FT SPUR ROAD  ','Good',10,2466.4
2,'Alaska',           1152,'State Highway Agency','195','Petersburg Borough','36770','36770','Kake city',1981,770,'Prestressed Concrete','Tee Beam',1,129.9,'GUNNUK CREEK            ','IRR:PTRSBG/KAKE RD','Fair',44,3751
2,'Alaska',100521000003320,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',2003,0,'Steel','Stringer/Multi-beam or Girder',1,80.1,'NO DATA ENTERED         ','LOGGING ROAD      ','Good',22,1444.5
2,'Alaska',100210000001043,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',1988,0,'Wood or Timber','Stringer/Multi-beam or Girder',1,61,'STREAM                  ','LOGGING ROAD      ','Poor',34,1441.5
2,'Alaska',100310000003041,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',1999,5,'Steel','Stringer/Multi-beam or Girder',1,40,'NO DATA ENTERED         ','LOGGING ROAD      ','Good',26,722.3
2,'Alaska',100210000001214,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',1982,0,'Steel','Stringer/Multi-beam or Girder',1,80.1,'STREAM                  ','LOGGING ROAD      ','Fair',43,1444.5
2,'Alaska',100521000003094,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',2002,5,'Steel','Stringer/Multi-beam or Girder',1,60,'NO DATA ENTERED         ','6415              ','Good',23,1083.4
2,'Alaska',100210000001234,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',1991,0,'Wood or Timber','Stringer/Multi-beam or Girder',1,79.1,'STREAM                  ','LOGGING ROAD      ','Good',34,1426.8
2,'Alaska',100210000001227,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',1991,0,'Wood or Timber','Stringer/Multi-beam or Girder',1,54.1,'STREAM                  ','6402-20.96        ','Good',34,976.8
2,'Alaska',100210000001195,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',1978,0,'Steel','Stringer/Multi-beam or Girder',1,29.9,'STREAM                  ','LOGGING ROAD      ','Fair',47,538.7
2,'Alaska',100210000001233,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',1991,0,'Wood or Timber','Stringer/Multi-beam or Girder',1,71.9,'STREAM                  ','LOGGING ROAD      ','Good',34,1296.5
2,'Alaska',100210000001235,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',1990,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,60,'STREAM                  ','LOGGING ROAD      ','Good',35,1083.4
2,'Alaska',100210000001224,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',1984,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,83,'STREAM                  ','LOGGING ROAD      ','Good',41,1497.8
2,'Alaska',100310000001042,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',1979,0,'Steel','Stringer/Multi-beam or Girder',1,80.1,'STREAM                  ','LOGGING ROAD      ','Fair',44,1444.5
2,'Alaska',100210000001207,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',1984,5,'Steel','Stringer/Multi-beam or Girder',1,78.1,'STREAM                  ','LOGGING ROAD      ','Good',41,1409
2,'Alaska',100521000020104,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',2013,0,'Wood or Timber','Slab',1,41,'NO DATA ENTERED         ','NO DATA ENTERED   ','Good',10,740
2,'Alaska',100210000001211,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',1985,5,'Steel','Stringer/Multi-beam or Girder',1,100.1,'STREAM                  ','LOGGING ROAD      ','Good',40,1805.6
2,'Alaska',100210000001223,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',1985,5,'Steel','Stringer/Multi-beam or Girder',1,100.1,'STREAM                  ','LOGGING ROAD      ','Good',40,1805.6
2,'Alaska',100210000003010,'U.S. Forest Service','195','Petersburg Borough','0','0','No Place Code',1977,5,'Steel','Stringer/Multi-beam or Girder',1,56.1,'STREAM                  ','LOGGING ROAD      ','Good',48,1012.3
